id,Name,Artist,Album,Genre,Comments,Location,Grouping
7e840e81-117d-4b2d-9d8a-eb43bd7d29a3,Big Bark Manifesto,Eden Burns,Big Beat Manifesto Vol. I,Trance,"Euro, Mover, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/Big%20Beat%20Manifesto%20Vol.%20I/03%20Big%20Bark%20Manifesto.mp3,
d464379a-2a5a-4c20-b0a3-9836bba223d1,(I Wanna) Make Luv 2 U,LK,Dreams,House,"Soul, Disco, Funk, Intro",file:///Users/renier.botha/Music/DJ/Files/Music/LK/Dreams/1-02%20(I%20Wanna)%20Make%20Luv%202%20U.mp3,
30790165-64be-48de-9f84-02e1e83f2893,Beam Me Up (To the Goddess mix),Octo Octa,Devotion EP,Progressive House,"Breakbeat, Trance, Builder, Intro",file:///Users/renier.botha/Music/DJ/Files/Music/Eris%20Drew%20&%20Octo%20Octa/Devotion%20EP/04%20-%20Eris%20Drew%20&%20Octo%20Octa%20-%20Beam%20Me%20Up%20(To%20the%20Goddess%20mix).mp3,
bebba09b-19dd-4862-88ec-c97490cc0383,Angel Number 909 (US Breaks Mix),Mr. Ho,,Acid,"Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/https___djsoundtop.com/djsoundtop.com/Mr.%20Ho%20-%20Angel%20Number%20909%20(US%20Breaks%20Mix).mp3,
df5e14ff-6c63-40cd-a417-6b70399e5c24,Angel Number 909 (House Mix),Mr. Ho,,Acid,"Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/https___djsoundtop.com/djsoundtop.com/Mr.%20Ho%20-%20Angel%20Number%20909%20(House%20Mix).mp3,
6569cc7e-6ceb-405a-8723-65b1325feed4,Angel Number 909 (Breaksapella),Mr. Ho,,Acid,"Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/https___djsoundtop.com/djsoundtop.com/Mr.%20Ho%20-%20Angel%20Number%20909%20(Breaksapella).mp3,
9364345d-a7b7-41de-9beb-b2e3050505d4,Angel Number 909 (Acidhouse Mix),Mr. Ho,,Acid,"Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/https___djsoundtop.com/djsoundtop.com/Mr.%20Ho%20-%20Angel%20Number%20909%20(Acidhouse%20Mix).mp3,
88eb0863-87a7-4bae-a3a7-8aae1b64a697,Pool House,Pool Boy,All Inclusive,House,"Summer, Funk, Intro, Groover, Lo-Fi",file:///Users/renier.botha/Music/DJ/Files/Music/Pool%20Boy/All%20Inclusive/05-pool_boy--pool_house-b248ea2f.mp3,
f278366c-2421-42bb-a6e5-161d4789ec09,All Inclusive,Pool Boy,All Inclusive,Electronic,"Summer, Funk, Intro, Groover, Lo-Fi",file:///Users/renier.botha/Music/DJ/Files/Music/Pool%20Boy/All%20Inclusive/01-pool_boy--all_inclusive-53509eec.mp3,
4a086170-78fe-4a08-9839-c62b978155e5,Piknik (Dub),Riva Starr,Curveballs,Deep House,"Progressive, Funky, Builder",file:///Users/renier.botha/Music/DJ/Files/Music/Riva%20Starr/Curveballs/15.%20Riva%20Starr%20-%20Piknik%20(Dub).mp3,
db2541f7-872a-4014-bfd9-1c37cd573070,Piknik,Riva Starr,Curveballs,Deep House,"Progressive, Funky, Builder",file:///Users/renier.botha/Music/DJ/Files/Music/Riva%20Starr/Curveballs/02.%20Riva%20Starr%20-%20Piknik.mp3,
7ec4cc10-6bb1-4252-a7df-7784eb0014b1,Be Yourself (Central Remix),Space Ghost,Dance Planet Remixes,Deep House,"Progressive, Acid, Banger",file:///Users/renier.botha/Music/DJ/Files/Music/Space%20Ghost/Dance%20Planet%20Remixes/02_Be%20Yourself%20(Central%20Remix).mp3,
b37d86d1-06b4-431c-9dea-195c2c684369,Private Paradise,Space Ghost,Private Paradise,Electronic,"Ambient, Downtempo",file:///Users/renier.botha/Music/DJ/Files/Music/Space%20Ghost/Private%20Paradise/07_Private%20Paradise.mp3,
b23c4d9e-44f9-424e-a1cd-0b43b05c075e,New World Energy (Sunset Mix),Space Ghost,Time To Dance,House,"Fruity, Summar, Piano, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Space%20Ghost/Time%20To%20Dance/Space%20Ghost%20-%20Time%20To%20Dance%20-%2005%20New%20World%20Energy%20(Sunset%20Mix).mp3,
c851b86e-c48f-47c5-97c5-16bff7a48a2f,New World Energy,Space Ghost,Time To Dance,House,"Fruity, Piano, Summer, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Space%20Ghost/Time%20To%20Dance/Space%20Ghost%20-%20Time%20To%20Dance%20-%2002%20New%20World%20Energy.mp3,
0b7bdbc5-df21-4c50-97db-c9556e028dbc,Slowly Diving,Avon Blume,Slowly Diving,Deep House,"Funk, Intro, Progressive, Breakbeat, Acid",file:///Users/renier.botha/Music/DJ/Files/Music/Avon%20Blume/Slowly%20Diving/Avon%20Blume%20-%20Slowly%20Diving%20%5BOn%20Loop%20Records%5D.mp3,
e7aaa9b2-16ac-44e5-8b45-a4d8178c2e0d,Baby Wants To Fly,Dowd,On Loop - Various Artists 001,Deep House,"Progressive, Intro, Mover, Breakbeat, Euphoric, Trance",file:///Users/renier.botha/Music/DJ/Files/Music/Dowd/On%20Loop%20-%20Various%20Artists%20001/06-dowd_-_baby_wants_to_fly-tr.mp3,
4756d93a-5bb8-4946-bb5f-ecfd88580074,House Is Home,Sweely,,House,"Fruity, Summer, Piano, Funk, Groover, ",file:///Users/renier.botha/Music/DJ/Files/Music/Unknown%20Artist/Unknown%20Album/Sweely%20-%20House%20Is%20Home%20%5Bwww.slider.kz%5D.mp3,
8321f603-6db0-48b1-b71d-20fe5202b262,Descarga 3 [Rockers Hifi Recut],The Capoeira Twins,Trip Do Brasil,Breakbeat,"Funk, Groover, Jungle",file:///Users/renier.botha/Music/DJ/Files/Music/The%20Capoeira%20Twins/Trip%20Do%20Brasil/10%20-%20The%20Capoeira%20Twins%20-%20Descarga%203%20%5BRockers%20Hifi%20Recut%5D.mp3,
423f96af-fd0e-4163-997f-40abc94a4185,Fire Chief,Wacky Races,Trip Do Brasil,House,"Progressive, Funk, Disco, Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Wacky%20Races/Trip%20Do%20Brasil/09%20-%20Wacky%20Races%20-%20Fire%20Chief.mp3,
98ead1a6-6e90-4b6b-8c0a-b43b7f98167b,Un Cafe,Magenta,Trip Do Brasil,Funk,"Balearic, Rhythmic, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Magenta/Trip%20Do%20Brasil/06%20-%20Magenta%20-%20Un%20Cafe.mp3,
db14930a-6252-41ae-84f8-6bb1cad08d25,Chorando Sim,Almeidinha Do El Gringo,Trip Do Brasil,Jazz,"Funk, Intro, Mover, Soul",file:///Users/renier.botha/Music/DJ/Files/Music/Almeidinha%20Do%20El%20Gringo/Trip%20Do%20Brasil/05%20-%20Almeidinha%20Do%20El%20Gringo%20-%20Chorando%20Sim.mp3,
ac6f5a21-724d-4f62-b574-ad0d0352b60b,Mas Que Nada Melodic Side,Bab + Rolando 808,Trip Do Brasil,Breakbeat,"Acid, Belaeric, Funk, Rhythmic, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Bab%20+%20Rolando%20808/Trip%20Do%20Brasil/07%20-%20Bab%20+%20Rolando%20808%20-%20Mas%20Que%20Nada%20Melodic%20Side.mp3,
1eaa925c-baa0-49ce-9354-b94c81e5c7a2,Shakara Oloje-Lady (Nigeria),Ephraim Uzomechina Nzeka,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Ephraim%20Uzomechina%20Nzeka/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/01%20-%20%5BEphraim%20Uzomechina%20Nzeka%5D%20Shakara%20Oloje-Lady%20(Nigeria).mp3,
f71c3f46-fd27-4cde-a2b9-a60c12da4127,Get That Groove In (Nigeria),BLO,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/BLO/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/02%20-%20%5BBLO%5D%20Get%20That%20Groove%20In%20(Nigeria).mp3,
4cec81aa-8b1b-4c8a-bcfc-ba7cadda9beb,Advice From Father (Ghana),Buari,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Buari/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/03%20-%20%5BBuari%5D%20Advice%20From%20Father%20(Ghana).mp3,
8540e6b0-be2f-44da-b99f-a176e902f182,Ashewo Ara (Ghana),Kabbala,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Kabbala/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/04%20-%20%5BKabbala%5D%20Ashewo%20Ara%20(Ghana).mp3,
6b52535c-ba14-4a5e-83f7-700936f85bf2,Afro-Disco-Beat (Nigeria),Tony Allen plays with Afrika '70,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Tony%20Allen%20plays%20with%20Afrika%20'70/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/05%20-%20%5BTony%20Allen%20plays%20with%20Afrika%20'70%5D%20Afro-Disco-Beat%20(Nigeria).mp3,
b109da39-1de9-4037-9ede-05eaf859cced,Kaloule Woman,Malinga Five avec la participation d'Alan Shelly,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Malinga%20Five%20avec%20la%20participation%20d'Alan%20Shelly/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/06%20-%20%5BMalinga%20Five%20avec%20la%20participation%20d'Alan%20Shelly%5D%20Kaloule%20Woman.mp3,
d7599fa6-9e1e-4ca9-9784-fc0fb0e589ed,The Way It Used To Be (South Africa),Pacific Express,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Pacific%20Express/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/07%20-%20%5BPacific%20Express%5D%20The%20Way%20It%20Used%20To%20Be%20(South%20Africa).mp3,
81fae478-85f4-4b47-bb11-51b750fbac05,A.I.E (A'Mwana),Black Blood,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Black%20Blood/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/08%20-%20%5BBlack%20Blood%5D%20A.I.E%20(A'Mwana).mp3,
ac26273d-8e1c-4695-b0e0-e61bd28bac11,Zombie (Nigeria),Ephraim Uzomechina Nzeka,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Ephraim%20Uzomechina%20Nzeka/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/09%20-%20%5BEphraim%20Uzomechina%20Nzeka%5D%20Zombie%20(Nigeria).mp3,
95710044-0171-4ac4-8558-f6c01c55866d,Money Is The Root Of Evil (Ghana),Dan Boadi & The African Internationals,African Disco (Deep Disco from 1970's Africa),World - Africa,,file:///Users/renier.botha/Music/DJ/Files/Music/Dan%20Boadi%20&%20The%20African%20Internationals/African%20Disco%20(Deep%20Disco%20from%201970's%20Africa)/10%20-%20%5BDan%20Boadi%20&%20The%20African%20Internationals%5D%20Money%20Is%20The%20Root%20Of%20Evil%20(Ghana).mp3,
9c07176f-09a3-4df6-88cd-97e410ac036e,In Orbit,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Funk, Lounge, Progressive, Intro",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/07%20-%20In%20Orbit.mp3,X-Ray Records
3822a483-2300-48ab-b71e-07e80e96d020,Feel The Piano,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Progressive, Detroit, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/04%20-%20Feel%20The%20Piano.mp3,X-Ray Records
a20cce6a-890a-4d6b-bafc-6dc7656bf658,And God Made A Woman,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"French, Funk, Mover, Builder",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/05%20-%20And%20God%20Made%20A%20Woman.mp3,X-Ray Records
b320046d-8e66-4ae5-8f01-616ef0e4eee6,The Solo,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Progressive, Funk, Acid, Intro",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/06%20-%20The%20Solo.mp3,X-Ray Records
9d82f79b-d4d1-41d8-ae25-2ebae3b4232d,The Deep And Slo,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Intro, Progressive, Jazz, Minimal, Funk",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/10%20-%20The%20Deep%20And%20Slo.mp3,X-Ray Records
32cdb3c2-db20-4ace-b95c-d3f88fa70829,Feel The Rhythm,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Progressive, Piano, Detroit, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/03%20-%20Feel%20The%20Rhythm.mp3,X-Ray Records
91546385-9afd-434f-a1ef-b3f828ab1a34,The Nightflight,Raymond Castoldi,X-Ray Records 1992-1994,Techno,,file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/08%20-%20The%20Nightflight.mp3,X-Ray Records
4f279466-c7d9-4bbd-9853-d94676180700,Cycles Of Life,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Progressive, Funk, Intro, Minimal",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/01%20-%20Cycles%20Of%20Life.mp3,X-Ray Records
cb99e80f-da10-43fd-94d2-737ead8b9961,Tone Poem,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Intro, Minimal, Lounge",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/09%20-%20Tone%20Poem.mp3,X-Ray Records
c60e9da2-fe6c-4c42-b814-fcf5a1cab106,Absolute Time,Raymond Castoldi,X-Ray Records 1992-1994,Deep House,"Lo-fi, Electro, Mover, Funk",file:///Users/renier.botha/Music/DJ/Files/Music/Raymond%20Castoldi/X-Ray%20Records%201992-1994/11%20-%20Absolute%20Time.mp3,X-Ray Records
ffe51fb7-fbbf-48f0-a7bd-7b9bdd80e7f9,Take Me to My House,Sweely,"Les chroniques de monsieur Montana, pt. 1",Электронная музыка,,"file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Les%20chroniques%20de%20monsieur%20Montana,%20pt.%201/2%20-%20Sweely%20-%20Take%20Me%20to%20My%20House.mp3",
de95da46-29b7-4014-9fd4-d0fd3ccb9361,House Is Home,Sweely,"Les chroniques de monsieur Montana, pt. 1",Электронная музыка,,"file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Les%20chroniques%20de%20monsieur%20Montana,%20pt.%201/3%20-%20Sweely%20-%20House%20Is%20Home.mp3",
69883ee4-f55d-446f-bc5f-3cc2de86c5f5,Dancing with You,Sweely,"Les chroniques de monsieur Montana, pt. 1",Электронная музыка,,"file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Les%20chroniques%20de%20monsieur%20Montana,%20pt.%201/1%20-%20Sweely%20-%20Dancing%20with%20You.mp3",
7e7800c6-2f8f-498b-a9fe-6fdd42a076e5,Farenheit 303,Orbital,Orbital,Deep House,"Acid, Piano, Builder, Italo, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Orbital/Orbital/05%20-%20Farenheit%20303.mp3,
3c0a557a-302d-4c75-807b-86ed8370d30d,Yes You Sexy,Eden Burns,Big Beat Manifesto Vol. II,Deep House,"Minimal, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/Big%20Beat%20Manifesto%20Vol.%20II/04%20-%20Yes%20You%20Sexy.mp3,
ac007692-1e44-40c5-afbe-87f7f0ca6be5,22 Dance Demo,Eden Burns,Big Beat Manifesto Vol. II,Deep House,"Rhythmic, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/Big%20Beat%20Manifesto%20Vol.%20II/03%20-%2022%20Dance%20Demo.mp3,
5492ef45-8192-469b-a02a-9fd1aa1ecaf4,Intro Manus,Eden Burns,Big Beat Manifesto Vol. II,Deep House,"Intro, Funk, Rhythmic, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/Big%20Beat%20Manifesto%20Vol.%20II/02%20-%20Intro%20Manus.mp3,
86333cd4-2a16-41e5-aeb2-9d1075865eb6,Invercargirl,Eden Burns,Big Beat Manifesto Vol. II,Deep House,"Trance, Rhythmic, Summer, Builder",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/Big%20Beat%20Manifesto%20Vol.%20II/01%20-%20Invercargirl.mp3,
d843cc70-f029-47c0-81d3-dab753029c28,Smudge,Eden Burns,,Trance,"Dub, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/electronicfresh.com/Eden%20Burns%20-%20Smudge.mp3,
4c86a6ec-5a80-461c-8a97-1f0c8b1343f8,Rat's a Rat,Eden Burns,electronicfresh.com,House,"Minimal, Progressive, Detroit, Techno, Builder",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/electronicfresh.com/Eden%20Burns%20-%20Rat's%20a%20Rat.mp3,
f996eae8-27ed-4dd8-941a-090604a88387,Yardmaster Pt. I feat. Nice Girl,Eden Burns,,Techno,"Minimal, Trance, Builder",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/electronicfresh.com/Eden%20Burns%20-%20Yardmaster%20Pt.%20I%20feat.%20Nice%20Girl.mp3,
267522d8-e186-48ca-8b65-87d9cc3318c9,Big Beat Manifesto,Eden Burns,Big Beat Manifesto Vol. I,Deep House,"Trance, Dub, Groover, Acid, ",file:///Users/renier.botha/Music/DJ/Files/Music/Eden%20Burns/Big%20Beat%20Manifesto%20Vol.%20I/Eden%20Burns%20-%20Big%20Beat%20Manifesto.mp3,
b86bed6f-5b53-4f61-9939-b9fae38c7387,Bad Boy from the Milkyway (Original Mix),"Harrison BDP, Djoko",djsoundtop.com,"House, Techno (Peak Time / Driving), Indie Dance, Tech House, Deep House, Minimal / Deep Tech, Progressive House, Nu Disco / Disco, Afro House, Melodic House & Techno, Techno (Raw / Deep / Hypnotic), Organic House / Downtempo, Electro (Classic / Detroit /",https://djsoundtop.com,"file:///Users/renier.botha/Music/DJ/Files/Music/Harrison%20BDP,%20Djoko/djsoundtop.com/Harrison%20BDP,%20Djoko%20-%20Bad%20Boy%20from%20the%20Milkyway%20(Original%20Mix).mp3",
58c21467-609f-442b-88a3-c499ff34c4a6,The Walk (Original Mix),Macromism,2022.04 - Traxsource Top 100 Tech House of April 2022,Tech House,.,file:///Users/renier.botha/Music/DJ/Files/Music/Compilations/2022.04%20-%20Traxsource%20Top%20100%20Tech%20House%20of%20April%202022/Macromism%20-%20The%20Walk%20(Original%20Mix).mp3,[DJ Charts]
f43a39a8-ad6f-49b8-93a7-d3316d0dff64,I Think That...,Liluzu,Whats Your Star Sign EP,Balearic,"Tribal, Funk, Intro, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Liluzu/Whats%20Your%20Star%20Sign%20EP/01-liluzu--i_think_that__-d15b4984.mp3,
fd4367bc-3b5f-4923-b2d5-e24d72f68010,303 Sunset,Underground Resistance,Galaxy 2 Galaxy,Deep House,"Italo, Piano, Acid, Intro, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Underground%20Resistance/Galaxy%202%20Galaxy/09%20303%20Sunset.mp3,
d5273e0f-d23f-4a50-a2e2-d58bf8c065ce,O'locco (radioland),Sun Electric,,Balaeric,"Funk, Intro, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Sun%20Electric/Unknown%20Album/sun%20electric%20-%2001%20-%20o'locco%20(radioland).mp3,
55c32ad3-3c2a-4faf-aec7-27d39790ac5c,Acid City,Sweely,Nice Archive Traxx Vol. I,House,"Techno, Acid, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Nice%20Archive%20Traxx%20Vol.%20I/04%20Sweely%20-%20Acid%20City.mp3,
3881a749-71af-4cf1-9089-aad6af37f06d,You Do,Sweely,Nice Archive Traxx Vol. I,House,"Jazz,",file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Nice%20Archive%20Traxx%20Vol.%20I/05%20Sweely%20-%20You%20Do.mp3,
0c6501a8-784f-4416-adac-63c24411ecb9,Raw Thoughts,Sweely,Nice Archive Traxx Vol. I,House,"Melodic, Dub, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Nice%20Archive%20Traxx%20Vol.%20I/03%20Sweely%20-%20Raw%20Thoughts.mp3,
08d1dbeb-01f1-44c8-a336-0c912a51ae36,You Don't Really Want Me,Sweely,Nice Archive Traxx Vol. I,House,"Lo-fi, Acid, Dub, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Nice%20Archive%20Traxx%20Vol.%20I/02%20Sweely%20-%20You%20Don't%20Really%20Want%20Me.mp3,
bb4ba286-e27e-4617-8555-3ad0af804d15,Stronger Than Me,Sweely,Nice Archive Traxx Vol. I,House,"Detroit, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Nice%20Archive%20Traxx%20Vol.%20I/01%20Sweely%20-%20Stronger%20Than%20Me.mp3,
21e4605d-88e1-4f12-a0d2-6ce6f09ca649,Friki (Luuk van Dijk Remix),Locklead,Era E.P.,Progressive House,"Builder, Groover ",file:///Users/renier.botha/Music/DJ/Files/Music/Locklead/Era%20E.P_/Locklead%20-%20Friki%20(Luuk%20van%20Dijk%20Remix).mp3,
ef0935b8-4c55-4b1f-bf04-3f4c91c280a7,Energy Bars,Sweely,Closer Energy,Rave,"Trance, 90s, Banger",file:///Users/renier.botha/Music/DJ/Files/Music/Sweely/Closer%20Energy/10-sweely--energy_bars-59d34e21.mp3,
09fcd547-82a4-4a95-909e-fd2453b60ca8,Discoteca (Heavy Fun Dub),Chris Coco,Faze Action presents the Balearic sounds of FAR,Funk,"Funk, Balearic, Intro, Summer, Mover",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9%C3%A0%C3%A7%C3%AD%C3%BB%C3%A5%20%C3%A8%C3%B1%C3%AF%C3%AE%C3%AB%C3%AD%C3%A8%C3%B2%C3%A5%C3%AB%C3%A8/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/14%20-%20Discoteca%20(Heavy%20Fun%20Dub).mp3,Faze Action
c9e581fa-a903-430d-849c-f170a98c0007,Body Wave,Rudy's Midnight Machine,Faze Action presents the Balearic sounds of FAR,Funk,"French, Electro, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9a%CC%80c%CC%A7i%CC%81u%CC%82a%CC%8A%20e%CC%80n%CC%83i%CC%88i%CC%82e%CC%88i%CC%81e%CC%80o%CC%80a%CC%8Ae%CC%88e%CC%80/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/13%20-%20Body%20Wave.mp3,Faze Action
f20370bd-7528-48a5-8d42-db7beaa89ddc,"Sununguka (12"" Version)",Faze Action,Faze Action presents the Balearic sounds of FAR,Afro,"Fruity, Rhythmic, Summer, House, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9a%CC%80c%CC%A7i%CC%81u%CC%82a%CC%8A%20e%CC%80n%CC%83i%CC%88i%CC%82e%CC%88i%CC%81e%CC%80o%CC%80a%CC%8Ae%CC%88e%CC%80/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/11%20-%20Sununguka%20(12_%20Version).mp3,Faze Action
f885f3a7-1582-46d1-95e0-6c62ff182c7c,Shifting Sands,Rudy's Midnight Machine,Faze Action presents the Balearic sounds of FAR,Balearic,"Groover, Electro",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9a%CC%80c%CC%A7i%CC%81u%CC%82a%CC%8A%20e%CC%80n%CC%83i%CC%88i%CC%82e%CC%88i%CC%81e%CC%80o%CC%80a%CC%8Ae%CC%88e%CC%80/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/15%20-%20Shifting%20Sands.mp3,Faze Action
5067c6d4-00fd-4dea-bcaf-6f631c09e7cd,La Cadenza,Rudy's Midnight Machine,Faze Action presents the Balearic sounds of FAR,Funk,"French, Electro, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9a%CC%80c%CC%A7i%CC%81u%CC%82a%CC%8A%20e%CC%80n%CC%83i%CC%88i%CC%82e%CC%88i%CC%81e%CC%80o%CC%80a%CC%8Ae%CC%88e%CC%80/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/08%20-%20La%20Cadenza.mp3,Faze Action
06ccfff1-aa49-479e-bca9-548020655204,Mangwana (A Vision of Panorama Mix),Faze Action,Faze Action presents the Balearic sounds of FAR,Afro,"House, Funk, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9a%CC%80c%CC%A7i%CC%81u%CC%82a%CC%8A%20e%CC%80n%CC%83i%CC%88i%CC%82e%CC%88i%CC%81e%CC%80o%CC%80a%CC%8Ae%CC%88e%CC%80/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/05%20-%20Mangwana%20(A%20Vision%20of%20Panorama%20Mix).mp3,Faze Action
061911c3-8fdf-4985-bbdf-c8ecc8c887e7,Hapana,Faze Action,Faze Action presents the Balearic sounds of FAR,Afro,"Funk, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9a%CC%80c%CC%A7i%CC%81u%CC%82a%CC%8A%20e%CC%80n%CC%83i%CC%88i%CC%82e%CC%88i%CC%81e%CC%80o%CC%80a%CC%8Ae%CC%88e%CC%80/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/07%20-%20Hapana.mp3,Faze Action
5ea02994-f36d-4a30-9f72-b4a894736de7,Camera Dans La Nuit,Rudy's Midnight Machine,Faze Action presents the Balearic sounds of FAR,Funk,"French, Groover, Electro",file:///Users/renier.botha/Music/DJ/Files/Music/%E2%80%B9a%CC%80c%CC%A7i%CC%81u%CC%82a%CC%8A%20e%CC%80n%CC%83i%CC%88i%CC%82e%CC%88i%CC%81e%CC%80o%CC%80a%CC%8Ae%CC%88e%CC%80/Faze%20Action%20presents%20the%20Balearic%20sounds%20of%20FAR/02%20-%20Camera%20Dans%20La%20Nuit.mp3,Faze Action
87d3d271-20ce-4248-993d-1fe33f83f38c,2023-07-14_18h02m11,,,,,file:///Users/renier.botha/Music/DJ/Files/Music/Unknown%20Artist/Unknown%20Album/2023-07-14_18h02m11.wav,
e46dc709-dd8f-4f2d-87e7-bd8ca95ba228,2022-11-25_19h57m14,,,,,file:///Users/renier.botha/Music/DJ/Files/Music/Unknown%20Artist/Unknown%20Album/2022-11-25_19h57m14.wav,
e16f6d4b-3d84-4093-a19d-9f0b9636c223,2023-07-14_23h12m40,,,,,file:///Users/renier.botha/Music/DJ/Files/Music/Unknown%20Artist/Unknown%20Album/2023-07-14_23h12m40.wav,
95fb128e-0a58-4f2d-a2fe-5de5cced15a1,This Bomb Is Mine (Original Mix),Cinthie,electronicfresh.com,House,"Progressive, Rhythmic, Tribal, Balearic, Techno, Groover",file:///Users/renier.botha/Music/DJ/Files/Music/www.electronicfresh.com/electronicfresh.com/Cinthie%20-%20This%20Bomb%20Is%20Mine%20(Original%20Mix).mp3,
